STATION,DATECode,Year,MonDay,Month,Day,Time,Date,HPCP
CDAIR,20111019,2011,1019,10,19,10:00:00,10/19/2011,11
CDAIR,20111019,2011,1019,10,19,11:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,12:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,13:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,14:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,15:00:00,10/19/2011,0
CDAIR,20111019,2011,1019,10,19,16:00:00,10/19/2011,1
CDAIR,20111028,2011,1028,10,28,5:00:00,10/28/2011,0
CDAIR,20111028,2011,1028,10,28,20:00:00,10/28/2011,5
CDAIR,20111028,2011,1028,10,28,21:00:00,10/28/2011,5
CDAIR,20111028,2011,1028,10,28,22:00:00,10/28/2011,6
CDAIR,20111028,2011,1028,10,28,23:00:00,10/28/2011,1
CDAIR,20111029,2011,1029,10,29,0:00:00,10/29/2011,12
CDAIR,20111029,2011,1029,10,29,1:00:00,10/29/2011,10
CDAIR,20111029,2011,1029,10,29,2:00:00,10/29/2011,5
CDAIR,20111029,2011,1029,10,29,3:00:00,10/29/2011,8
CDAIR,20111029,2011,1029,10,29,4:00:00,10/29/2011,1
CDAIR,20111029,2011,1029,10,29,5:00:00,10/29/2011,12
CDAIR,20111029,2011,1029,10,29,6:00:00,10/29/2011,0
CDAIR,20111101,2011,1101,11,01,1:00:00,11/01/2011,0
CDAIR,20111103,2011,1103,11,03,19:00:00,11/03/2011,0
CDAIR,20111103,2011,1103,11,03,20:00:00,11/03/2011,0
CDAIR,20111103,2011,1103,11,03,21:00:00,11/03/2011,4
CDAIR,20111103,2011,1103,11,03,22:00:00,11/03/2011,32
CDAIR,20111103,2011,1103,11,03,23:00:00,11/03/2011,27
CDAIR,20111104,2011,1104,11,04,0:00:00,11/04/2011,24
CDAIR,20111104,2011,1104,11,04,1:00:00,11/04/2011,28
CDAIR,20111104,2011,1104,11,04,10:00:00,11/04/2011,0
CDAIR,20111104,2011,1104,11,04,11:00:00,11/04/2011,0
CDAIR,20111104,2011,1104,11,04,12:00:00,11/04/2011,0
CDAIR,20111104,2011,1104,11,04,14:00:00,11/04/2011,0
CDAIR,20111104,2011,1104,11,04,15:00:00,11/04/2011,0
CDAIR,20111110,2011,1110,11,10,9:00:00,11/10/2011,3
CDAIR,20111110,2011,1110,11,10,10:00:00,11/10/2011,0
CDAIR,20111110,2011,1110,11,10,11:00:00,11/10/2011,2
CDAIR,20111110,2011,1110,11,10,12:00:00,11/10/2011,3
CDAIR,20111115,2011,1115,11,15,2:00:00,11/15/2011,0
CDAIR,20111115,2011,1115,11,15,22:00:00,11/15/2011,0
CDAIR,20111115,2011,1115,11,15,23:00:00,11/15/2011,0
CDAIR,20111116,2011,1116,11,16,3:00:00,11/16/2011,5
CDAIR,20111116,2011,1116,11,16,4:00:00,11/16/2011,2
CDAIR,20111116,2011,1116,11,16,9:00:00,11/16/2011,2
CDAIR,20111116,2011,1116,11,16,10:00:00,11/16/2011,1
CDAIR,20111116,2011,1116,11,16,11:00:00,11/16/2011,3
CDAIR,20111116,2011,1116,11,16,12:00:00,11/16/2011,7
CDAIR,20111116,2011,1116,11,16,13:00:00,11/16/2011,2
CDAIR,20111116,2011,1116,11,16,14:00:00,11/16/2011,3
CDAIR,20111116,2011,1116,11,16,17:00:00,11/16/2011,0
CDAIR,20111116,2011,1116,11,16,18:00:00,11/16/2011,1
CDAIR,20111116,2011,1116,11,16,23:00:00,11/16/2011,0
CDAIR,20111117,2011,1117,11,17,0:00:00,11/17/2011,3
CDAIR,20111117,2011,1117,11,17,1:00:00,11/17/2011,8
CDAIR,20111117,2011,1117,11,17,3:00:00,11/17/2011,4
CDAIR,20111117,2011,1117,11,17,4:00:00,11/17/2011,0
CDAIR,20111117,2011,1117,11,17,5:00:00,11/17/2011,0
CDAIR,20111117,2011,1117,11,17,6:00:00,11/17/2011,0
CDAIR,20111117,2011,1117,11,17,7:00:00,11/17/2011,3
CDAIR,20111117,2011,1117,11,17,8:00:00,11/17/2011,24
CDAIR,20111117,2011,1117,11,17,9:00:00,11/17/2011,3
CDAIR,20111117,2011,1117,11,17,10:00:00,11/17/2011,0
CDAIR,20111117,2011,1117,11,17,11:00:00,11/17/2011,0
CDAIR,20111117,2011,1117,11,17,12:00:00,11/17/2011,5
CDAIR,20111117,2011,1117,11,17,13:00:00,11/17/2011,0
CDAIR,20111121,2011,1121,11,21,4:00:00,11/21/2011,1
CDAIR,20111121,2011,1121,11,21,5:00:00,11/21/2011,1
CDAIR,20111121,2011,1121,11,21,18:00:00,11/21/2011,6
CDAIR,20111121,2011,1121,11,21,19:00:00,11/21/2011,0
CDAIR,20111122,2011,1122,11,22,21:00:00,11/22/2011,4
CDAIR,20111122,2011,1122,11,22,22:00:00,11/22/2011,0
CDAIR,20111123,2011,1123,11,23,0:00:00,11/23/2011,11
CDAIR,20111123,2011,1123,11,23,1:00:00,11/23/2011,11
CDAIR,20111123,2011,1123,11,23,2:00:00,11/23/2011,1
CDAIR,20111128,2011,1128,11,28,8:00:00,11/28/2011,0
CDAIR,20111128,2011,1128,11,28,14:00:00,11/28/2011,0
CDAIR,20111128,2011,1128,11,28,15:00:00,11/28/2011,2
CDAIR,20111128,2011,1128,11,28,16:00:00,11/28/2011,3
CDAIR,20111128,2011,1128,11,28,17:00:00,11/28/2011,7
CDAIR,20111128,2011,1128,11,28,18:00:00,11/28/2011,19
CDAIR,20111128,2011,1128,11,28,19:00:00,11/28/2011,23
CDAIR,20111128,2011,1128,11,28,20:00:00,11/28/2011,7
CDAIR,20111128,2011,1128,11,28,21:00:00,11/28/2011,7
CDAIR,20111128,2011,1128,11,28,22:00:00,11/28/2011,1
CDAIR,20111128,2011,1128,11,28,23:00:00,11/28/2011,3
CDAIR,20111129,2011,1129,11,29,0:00:00,11/29/2011,3
CDAIR,20111129,2011,1129,11,29,1:00:00,11/29/2011,14
CDAIR,20111129,2011,1129,11,29,2:00:00,11/29/2011,3
CDAIR,20111129,2011,1129,11,29,14:00:00,11/29/2011,0
CDAIR,20111129,2011,1129,11,29,15:00:00,11/29/2011,5
CDAIR,20111129,2011,1129,11,29,16:00:00,11/29/2011,1
CDAIR,20111129,2011,1129,11,29,17:00:00,11/29/2011,0
CDAIR,20111129,2011,1129,11,29,18:00:00,11/29/2011,2
CDAIR,20111201,2011,1201,12,01,1:00:00,12/01/2011,0
CDAIR,20111205,2011,1205,12,05,14:00:00,12/05/2011,0
CDAIR,20111205,2011,1205,12,05,15:00:00,12/05/2011,0
CDAIR,20111205,2011,1205,12,05,16:00:00,12/05/2011,0
CDAIR,20111205,2011,1205,12,05,17:00:00,12/05/2011,1
CDAIR,20111205,2011,1205,12,05,18:00:00,12/05/2011,1
CDAIR,20111205,2011,1205,12,05,19:00:00,12/05/2011,0
CDAIR,20111206,2011,1206,12,06,6:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,7:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,8:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,9:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,10:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,11:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,19:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,20:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,22:00:00,12/06/2011,0
CDAIR,20111206,2011,1206,12,06,23:00:00,12/06/2011,0
CDAIR,20111207,2011,1207,12,07,7:00:00,12/07/2011,6
CDAIR,20111207,2011,1207,12,07,8:00:00,12/07/2011,4
CDAIR,20111207,2011,1207,12,07,9:00:00,12/07/2011,13
CDAIR,20111207,2011,1207,12,07,10:00:00,12/07/2011,1
CDAIR,20111207,2011,1207,12,07,11:00:00,12/07/2011,6
CDAIR,20111207,2011,1207,12,07,12:00:00,12/07/2011,5
CDAIR,20111207,2011,1207,12,07,13:00:00,12/07/2011,0
CDAIR,20111207,2011,1207,12,07,15:00:00,12/07/2011,4
CDAIR,20111207,2011,1207,12,07,16:00:00,12/07/2011,14
CDAIR,20111207,2011,1207,12,07,17:00:00,12/07/2011,1
CDAIR,20111207,2011,1207,12,07,19:00:00,12/07/2011,0
CDAIR,20111212,2011,1212,12,12,10:00:00,12/12/2011,0
CDAIR,20111212,2011,1212,12,12,11:00:00,12/12/2011,0
CDAIR,20111216,2011,1216,12,16,15:00:00,12/16/2011,0
CDAIR,20111216,2011,1216,12,16,16:00:00,12/16/2011,0
CDAIR,20111216,2011,1216,12,16,17:00:00,12/16/2011,8
CDAIR,20111216,2011,1216,12,16,18:00:00,12/16/2011,6
CDAIR,20111216,2011,1216,12,16,19:00:00,12/16/2011,0
CDAIR,20111216,2011,1216,12,16,20:00:00,12/16/2011,0
CDAIR,20111216,2011,1216,12,16,21:00:00,12/16/2011,3
CDAIR,20111216,2011,1216,12,16,22:00:00,12/16/2011,7
CDAIR,20111216,2011,1216,12,16,23:00:00,12/16/2011,8
CDAIR,20111217,2011,1217,12,17,0:00:00,12/17/2011,4
CDAIR,20111220,2011,1220,12,20,18:00:00,12/20/2011,0
CDAIR,20111220,2011,1220,12,20,19:00:00,12/20/2011,0
CDAIR,20111220,2011,1220,12,20,23:00:00,12/20/2011,1
CDAIR,20111221,2011,1221,12,21,0:00:00,12/21/2011,4
CDAIR,20111221,2011,1221,12,21,1:00:00,12/21/2011,2
CDAIR,20111221,2011,1221,12,21,2:00:00,12/21/2011,0
CDAIR,20111221,2011,1221,12,21,3:00:00,12/21/2011,1
CDAIR,20111221,2011,1221,12,21,4:00:00,12/21/2011,0
CDAIR,20111221,2011,1221,12,21,6:00:00,12/21/2011,0
CDAIR,20111221,2011,1221,12,21,7:00:00,12/21/2011,11
CDAIR,20111221,2011,1221,12,21,8:00:00,12/21/2011,13
CDAIR,20111221,2011,1221,12,21,9:00:00,12/21/2011,16
CDAIR,20111221,2011,1221,12,21,10:00:00,12/21/2011,10
CDAIR,20111221,2011,1221,12,21,11:00:00,12/21/2011,27
CDAIR,20111221,2011,1221,12,21,12:00:00,12/21/2011,15
CDAIR,20111221,2011,1221,12,21,13:00:00,12/21/2011,23
CDAIR,20111221,2011,1221,12,21,14:00:00,12/21/2011,7
CDAIR,20111221,2011,1221,12,21,15:00:00,12/21/2011,1
CDAIR,20111221,2011,1221,12,21,16:00:00,12/21/2011,0
CDAIR,20111221,2011,1221,12,21,17:00:00,12/21/2011,1
CDAIR,20111221,2011,1221,12,21,18:00:00,12/21/2011,0
CDAIR,20111222,2011,1222,12,22,0:00:00,12/22/2011,1
CDAIR,20111222,2011,1222,12,22,1:00:00,12/22/2011,0
CDAIR,20111222,2011,1222,12,22,2:00:00,12/22/2011,1
CDAIR,20111222,2011,1222,12,22,3:00:00,12/22/2011,0
CDAIR,20111222,2011,1222,12,22,4:00:00,12/22/2011,0
CDAIR,20111222,2011,1222,12,22,5:00:00,12/22/2011,0
CDAIR,20111222,2011,1222,12,22,13:00:00,12/22/2011,2
CDAIR,20111222,2011,1222,12,22,14:00:00,12/22/2011,2
CDAIR,20111222,2011,1222,12,22,15:00:00,12/22/2011,4
CDAIR,20111222,2011,1222,12,22,16:00:00,12/22/2011,0
CDAIR,20111222,2011,1222,12,22,21:00:00,12/22/2011,6
CDAIR,20111222,2011,1222,12,22,22:00:00,12/22/2011,6
CDAIR,20111222,2011,1222,12,22,23:00:00,12/22/2011,0
CDAIR,20111223,2011,1223,12,23,0:00:00,12/23/2011,0
CDAIR,20111227,2011,1227,12,27,3:00:00,12/27/2011,0
CDAIR,20111227,2011,1227,12,27,4:00:00,12/27/2011,5
CDAIR,20111227,2011,1227,12,27,5:00:00,12/27/2011,3
CDAIR,20111227,2011,1227,12,27,6:00:00,12/27/2011,7
CDAIR,20111227,2011,1227,12,27,7:00:00,12/27/2011,9
CDAIR,20111227,2011,1227,12,27,8:00:00,12/27/2011,22
CDAIR,20111227,2011,1227,12,27,9:00:00,12/27/2011,7
CDAIR,20111227,2011,1227,12,27,10:00:00,12/27/2011,7
CDAIR,20111227,2011,1227,12,27,11:00:00,12/27/2011,33
CDAIR,20111227,2011,1227,12,27,12:00:00,12/27/2011,2
CDAIR,20111227,2011,1227,12,27,13:00:00,12/27/2011,0
CDAIR,20111231,2011,1231,12,31,0:00:00,12/31/2011,0
CDAIR,20120101,2012,0101,01,01,1:00:00,01/01/2012,0
CDAIR,20120107,2012,0107,01,07,18:00:00,01/07/2012,0
CDAIR,20120108,2012,0108,01,08,10:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,11:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,14:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,16:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,17:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,18:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,19:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,20:00:00,01/08/2012,4
CDAIR,20120108,2012,0108,01,08,21:00:00,01/08/2012,0
CDAIR,20120108,2012,0108,01,08,22:00:00,01/08/2012,1
CDAIR,20120109,2012,0109,01,09,0:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,4:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,8:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,10:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,12:00:00,01/09/2012,1
CDAIR,20120109,2012,0109,01,09,18:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,19:00:00,01/09/2012,0
CDAIR,20120109,2012,0109,01,09,20:00:00,01/09/2012,1
CDAIR,20120110,2012,0110,01,10,1:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,2:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,3:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,4:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,5:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,6:00:00,01/10/2012,0
CDAIR,20120110,2012,0110,01,10,7:00:00,01/10/2012,0
CDAIR,20120111,2012,0111,01,11,2:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,3:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,4:00:00,01/11/2012,2
CDAIR,20120111,2012,0111,01,11,6:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,7:00:00,01/11/2012,1
CDAIR,20120111,2012,0111,01,11,8:00:00,01/11/2012,13
CDAIR,20120111,2012,0111,01,11,9:00:00,01/11/2012,2
CDAIR,20120111,2012,0111,01,11,10:00:00,01/11/2012,5
CDAIR,20120111,2012,0111,01,11,11:00:00,01/11/2012,1
CDAIR,20120111,2012,0111,01,11,12:00:00,01/11/2012,10
CDAIR,20120111,2012,0111,01,11,13:00:00,01/11/2012,6
CDAIR,20120111,2012,0111,01,11,14:00:00,01/11/2012,2
CDAIR,20120111,2012,0111,01,11,15:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,16:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,17:00:00,01/11/2012,0
CDAIR,20120111,2012,0111,01,11,19:00:00,01/11/2012,1
CDAIR,20120112,2012,0112,01,12,18:00:00,01/12/2012,0
CDAIR,20120112,2012,0112,01,12,19:00:00,01/12/2012,0
CDAIR,20120112,2012,0112,01,12,20:00:00,01/12/2012,0
CDAIR,20120117,2012,0117,01,17,1:00:00,01/17/2012,0
CDAIR,20120117,2012,0117,01,17,18:00:00,01/17/2012,0
CDAIR,20120117,2012,0117,01,17,20:00:00,01/17/2012,0
CDAIR,20120117,2012,0117,01,17,21:00:00,01/17/2012,44
CDAIR,20120117,2012,0117,01,17,22:00:00,01/17/2012,13
CDAIR,20120117,2012,0117,01,17,23:00:00,01/17/2012,3
CDAIR,20120118,2012,0118,01,18,0:00:00,01/18/2012,3
CDAIR,20120118,2012,0118,01,18,1:00:00,01/18/2012,4
CDAIR,20120118,2012,0118,01,18,2:00:00,01/18/2012,11
CDAIR,20120118,2012,0118,01,18,3:00:00,01/18/2012,5
CDAIR,20120118,2012,0118,01,18,4:00:00,01/18/2012,1
CDAIR,20120118,2012,0118,01,18,5:00:00,01/18/2012,1
CDAIR,20120120,2012,0120,01,20,15:00:00,01/20/2012,0
CDAIR,20120120,2012,0120,01,20,16:00:00,01/20/2012,0
CDAIR,20120120,2012,0120,01,20,17:00:00,01/20/2012,1
CDAIR,20120120,2012,0120,01,20,18:00:00,01/20/2012,4
CDAIR,20120120,2012,0120,01,20,19:00:00,01/20/2012,4
CDAIR,20120120,2012,0120,01,20,20:00:00,01/20/2012,1
CDAIR,20120120,2012,0120,01,20,21:00:00,01/20/2012,4
CDAIR,20120120,2012,0120,01,20,22:00:00,01/20/2012,1
CDAIR,20120120,2012,0120,01,20,23:00:00,01/20/2012,3
CDAIR,20120121,2012,0121,01,21,0:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,1:00:00,01/21/2012,1
CDAIR,20120121,2012,0121,01,21,2:00:00,01/21/2012,2
CDAIR,20120121,2012,0121,01,21,3:00:00,01/21/2012,8
CDAIR,20120121,2012,0121,01,21,5:00:00,01/21/2012,7
CDAIR,20120121,2012,0121,01,21,6:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,7:00:00,01/21/2012,1
CDAIR,20120121,2012,0121,01,21,8:00:00,01/21/2012,1
CDAIR,20120121,2012,0121,01,21,9:00:00,01/21/2012,1
CDAIR,20120121,2012,0121,01,21,12:00:00,01/21/2012,2
CDAIR,20120121,2012,0121,01,21,13:00:00,01/21/2012,8
CDAIR,20120121,2012,0121,01,21,14:00:00,01/21/2012,9
CDAIR,20120121,2012,0121,01,21,15:00:00,01/21/2012,8
CDAIR,20120121,2012,0121,01,21,16:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,17:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,18:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,22:00:00,01/21/2012,0
CDAIR,20120121,2012,0121,01,21,23:00:00,01/21/2012,0
CDAIR,20120123,2012,0123,01,23,6:00:00,01/23/2012,2
CDAIR,20120123,2012,0123,01,23,7:00:00,01/23/2012,6
CDAIR,20120123,2012,0123,01,23,8:00:00,01/23/2012,2
CDAIR,20120123,2012,0123,01,23,9:00:00,01/23/2012,1
CDAIR,20120123,2012,0123,01,23,11:00:00,01/23/2012,0
CDAIR,20120123,2012,0123,01,23,12:00:00,01/23/2012,0
CDAIR,20120123,2012,0123,01,23,13:00:00,01/23/2012,0
CDAIR,20120123,2012,0123,01,23,14:00:00,01/23/2012,0
CDAIR,20120123,2012,0123,01,23,15:00:00,01/23/2012,0
CDAIR,20120123,2012,0123,01,23,21:00:00,01/23/2012,1
CDAIR,20120123,2012,0123,01,23,22:00:00,01/23/2012,0
CDAIR,20120124,2012,0124,01,24,5:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,6:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,7:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,8:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,9:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,10:00:00,01/24/2012,0
CDAIR,20120124,2012,0124,01,24,11:00:00,01/24/2012,0
CDAIR,20120126,2012,0126,01,26,8:00:00,01/26/2012,0
CDAIR,20120126,2012,0126,01,26,9:00:00,01/26/2012,0
CDAIR,20120126,2012,0126,01,26,20:00:00,01/26/2012,0
CDAIR,20120127,2012,0127,01,27,1:00:00,01/27/2012,0
CDAIR,20120127,2012,0127,01,27,3:00:00,01/27/2012,0
CDAIR,20120127,2012,0127,01,27,4:00:00,01/27/2012,15
CDAIR,20120127,2012,0127,01,27,5:00:00,01/27/2012,0
CDAIR,20120127,2012,0127,01,27,9:00:00,01/27/2012,0
CDAIR,20120201,2012,0201,02,01,1:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,11:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,17:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,18:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,19:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,20:00:00,02/01/2012,1
CDAIR,20120201,2012,0201,02,01,21:00:00,02/01/2012,0
CDAIR,20120201,2012,0201,02,01,23:00:00,02/01/2012,0
CDAIR,20120202,2012,0202,02,02,0:00:00,02/02/2012,1
CDAIR,20120202,2012,0202,02,02,1:00:00,02/02/2012,0
CDAIR,20120202,2012,0202,02,02,2:00:00,02/02/2012,0
CDAIR,20120204,2012,0204,02,04,7:00:00,02/04/2012,0
CDAIR,20120204,2012,0204,02,04,8:00:00,02/04/2012,0
CDAIR,20120204,2012,0204,02,04,9:00:00,02/04/2012,1
CDAIR,20120204,2012,0204,02,04,10:00:00,02/04/2012,2
CDAIR,20120204,2012,0204,02,04,11:00:00,02/04/2012,1
CDAIR,20120204,2012,0204,02,04,12:00:00,02/04/2012,1
CDAIR,20120204,2012,0204,02,04,13:00:00,02/04/2012,0
CDAIR,20120204,2012,0204,02,04,14:00:00,02/04/2012,2
CDAIR,20120204,2012,0204,02,04,21:00:00,02/04/2012,0
CDAIR,20120204,2012,0204,02,04,22:00:00,02/04/2012,0
CDAIR,20120204,2012,0204,02,04,23:00:00,02/04/2012,1
CDAIR,20120205,2012,0205,02,05,0:00:00,02/05/2012,2
CDAIR,20120205,2012,0205,02,05,1:00:00,02/05/2012,5
CDAIR,20120205,2012,0205,02,05,2:00:00,02/05/2012,15
CDAIR,20120205,2012,0205,02,05,3:00:00,02/05/2012,9
CDAIR,20120205,2012,0205,02,05,4:00:00,02/05/2012,5
CDAIR,20120205,2012,0205,02,05,5:00:00,02/05/2012,0
CDAIR,20120205,2012,0205,02,05,10:00:00,02/05/2012,0
CDAIR,20120205,2012,0205,02,05,11:00:00,02/05/2012,0
CDAIR,20120205,2012,0205,02,05,15:00:00,02/05/2012,0
CDAIR,20120205,2012,0205,02,05,16:00:00,02/05/2012,0
CDAIR,20120208,2012,0208,02,08,9:00:00,02/08/2012,0
CDAIR,20120208,2012,0208,02,08,10:00:00,02/08/2012,0
CDAIR,20120208,2012,0208,02,08,11:00:00,02/08/2012,0
CDAIR,20120208,2012,0208,02,08,12:00:00,02/08/2012,0
CDAIR,20120214,2012,0214,02,14,11:00:00,02/14/2012,0
CDAIR,20120214,2012,0214,02,14,12:00:00,02/14/2012,0
CDAIR,20120214,2012,0214,02,14,15:00:00,02/14/2012,0
CDAIR,20120216,2012,0216,02,16,9:00:00,02/16/2012,0
CDAIR,20120216,2012,0216,02,16,10:00:00,02/16/2012,0
CDAIR,20120216,2012,0216,02,16,11:00:00,02/16/2012,0
CDAIR,20120216,2012,0216,02,16,12:00:00,02/16/2012,0
CDAIR,20120216,2012,0216,02,16,13:00:00,02/16/2012,1
CDAIR,20120216,2012,0216,02,16,14:00:00,02/16/2012,4
CDAIR,20120216,2012,0216,02,16,15:00:00,02/16/2012,2
CDAIR,20120216,2012,0216,02,16,16:00:00,02/16/2012,1
CDAIR,20120219,2012,0219,02,19,1:00:00,02/19/2012,0
CDAIR,20120219,2012,0219,02,19,2:00:00,02/19/2012,1
CDAIR,20120219,2012,0219,02,19,3:00:00,02/19/2012,1
CDAIR,20120219,2012,0219,02,19,8:00:00,02/19/2012,0
CDAIR,20120219,2012,0219,02,19,9:00:00,02/19/2012,2
CDAIR,20120219,2012,0219,02,19,10:00:00,02/19/2012,2
CDAIR,20120219,2012,0219,02,19,11:00:00,02/19/2012,2
CDAIR,20120219,2012,0219,02,19,12:00:00,02/19/2012,0
CDAIR,20120219,2012,0219,02,19,13:00:00,02/19/2012,2
CDAIR,20120219,2012,0219,02,19,14:00:00,02/19/2012,10
CDAIR,20120219,2012,0219,02,19,15:00:00,02/19/2012,8
CDAIR,20120219,2012,0219,02,19,17:00:00,02/19/2012,5
CDAIR,20120219,2012,0219,02,19,18:00:00,02/19/2012,14
CDAIR,20120219,2012,0219,02,19,19:00:00,02/19/2012,7
CDAIR,20120219,2012,0219,02,19,20:00:00,02/19/2012,0
CDAIR,20120219,2012,0219,02,19,22:00:00,02/19/2012,0
CDAIR,20120219,2012,0219,02,19,23:00:00,02/19/2012,0
CDAIR,20120223,2012,0223,02,23,0:00:00,02/23/2012,3
CDAIR,20120223,2012,0223,02,23,1:00:00,02/23/2012,8
CDAIR,20120224,2012,0224,02,24,15:00:00,02/24/2012,0
CDAIR,20120224,2012,0224,02,24,16:00:00,02/24/2012,0
CDAIR,20120224,2012,0224,02,24,17:00:00,02/24/2012,4
CDAIR,20120227,2012,0227,02,27,8:00:00,02/27/2012,1
CDAIR,20120227,2012,0227,02,27,9:00:00,02/27/2012,0
CDAIR,20120227,2012,0227,02,27,10:00:00,02/27/2012,0
CDAIR,20120227,2012,0227,02,27,11:00:00,02/27/2012,0
CDAIR,20120227,2012,0227,02,27,12:00:00,02/27/2012,0
CDAIR,20120227,2012,0227,02,27,13:00:00,02/27/2012,0
CDAIR,20120229,2012,0229,02,29,4:00:00,02/29/2012,0
CDAIR,20120229,2012,0229,02,29,23:00:00,02/29/2012,6
CDAIR,20120301,2012,0301,03,01,1:00:00,03/01/2012,0
CDAIR,20120302,2012,0302,03,02,7:00:00,03/02/2012,0
CDAIR,20120302,2012,0302,03,02,8:00:00,03/02/2012,21
CDAIR,20120302,2012,0302,03,02,9:00:00,03/02/2012,0
CDAIR,20120302,2012,0302,03,02,10:00:00,03/02/2012,0
CDAIR,20120302,2012,0302,03,02,11:00:00,03/02/2012,0
CDAIR,20120302,2012,0302,03,02,12:00:00,03/02/2012,0
CDAIR,20120302,2012,0302,03,02,13:00:00,03/02/2012,0
CDAIR,20120303,2012,0303,03,03,1:00:00,03/03/2012,2
CDAIR,20120303,2012,0303,03,03,2:00:00,03/03/2012,8
CDAIR,20120303,2012,0303,03,03,3:00:00,03/03/2012,74
CDAIR,20120303,2012,0303,03,03,4:00:00,03/03/2012,20
CDAIR,20120303,2012,0303,03,03,5:00:00,03/03/2012,16
CDAIR,20120303,2012,0303,03,03,6:00:00,03/03/2012,25
CDAIR,20120303,2012,0303,03,03,7:00:00,03/03/2012,3
CDAIR,20120303,2012,0303,03,03,8:00:00,03/03/2012,0
CDAIR,20120303,2012,0303,03,03,9:00:00,03/03/2012,0
CDAIR,20120309,2012,0309,03,09,1:00:00,03/09/2012,0
CDAIR,20120309,2012,0309,03,09,2:00:00,03/09/2012,2
CDAIR,20120309,2012,0309,03,09,3:00:00,03/09/2012,6
CDAIR,20120309,2012,0309,03,09,4:00:00,03/09/2012,14
CDAIR,20120309,2012,0309,03,09,5:00:00,03/09/2012,4
CDAIR,20120309,2012,0309,03,09,6:00:00,03/09/2012,1
CDAIR,20120313,2012,0313,03,13,6:00:00,03/13/2012,3
CDAIR,20120313,2012,0313,03,13,7:00:00,03/13/2012,0
CDAIR,20120315,2012,0315,03,15,19:00:00,03/15/2012,0
CDAIR,20120315,2012,0315,03,15,20:00:00,03/15/2012,0
CDAIR,20120316,2012,0316,03,16,19:00:00,03/16/2012,0
CDAIR,20120316,2012,0316,03,16,20:00:00,03/16/2012,0
CDAIR,20120316,2012,0316,03,16,21:00:00,03/16/2012,0
CDAIR,20120316,2012,0316,03,16,23:00:00,03/16/2012,1
CDAIR,20120317,2012,0317,03,17,1:00:00,03/17/2012,0
CDAIR,20120317,2012,0317,03,17,20:00:00,03/17/2012,47
