Code,Long,Year,MonDay,Month,Day,Hour,Date,RainDepth
CDAIR,20120610,2012,610,6,10,10,6/10/12,1
CDAIR,20120610,2012,610,6,10,11,6/10/12,0
CDAIR,20120611,2012,611,6,11,12,6/11/12,0
CDAIR,20120611,2012,611,6,11,1,6/11/12,2
CDAIR,20120611,2012,611,6,11,2,6/11/12,0
CDAIR,20120611,2012,611,6,11,11,6/11/12,0
CDAIR,20120611,2012,611,6,11,12,6/11/12,0
CDAIR,20120611,2012,611,6,11,1,6/11/12,7
CDAIR,20120611,2012,611,6,11,2,6/11/12,9
CDAIR,20120611,2012,611,6,11,3,6/11/12,1
CDAIR,20120611,2012,611,6,11,8,6/11/12,0
CDAIR,20120611,2012,611,6,11,10,6/11/12,1
CDAIR,20120612,2012,612,6,12,2,6/12/12,2
CDAIR,20120612,2012,612,6,12,3,6/12/12,1
CDAIR,20120612,2012,612,6,12,4,6/12/12,0
CDAIR,20120612,2012,612,6,12,5,6/12/12,0
CDAIR,20120612,2012,612,6,12,6,6/12/12,1
CDAIR,20120612,2012,612,6,12,7,6/12/12,1
CDAIR,20120612,2012,612,6,12,8,6/12/12,3
CDAIR,20120612,2012,612,6,12,10,6/12/12,1
CDAIR,20120612,2012,612,6,12,11,6/12/12,0
CDAIR,20120612,2012,612,6,12,2,6/12/12,0
CDAIR,20120612,2012,612,6,12,10,6/12/12,0
CDAIR,20120612,2012,612,6,12,11,6/12/12,0
CDAIR,20120613,2012,613,6,13,1,6/13/12,0
CDAIR,20120620,2012,620,6,20,7,6/20/12,0
CDAIR,20120620,2012,620,6,20,8,6/20/12,0
CDAIR,20120622,2012,622,6,22,5,6/22/12,0
CDAIR,20120624,2012,624,6,24,2,6/24/12,1
CDAIR,20120624,2012,624,6,24,4,6/24/12,7
CDAIR,20120624,2012,624,6,24,5,6/24/12,0
CDAIR,20120625,2012,625,6,25,11,6/25/12,0
CDAIR,20120701,2012,701,7,1,1,7/1/12,0
CDAIR,20120701,2012,701,7,1,8,7/1/12,0
CDAIR,20120701,2012,701,7,1,11,7/1/12,0
CDAIR,20120702,2012,702,7,2,2,7/2/12,0
CDAIR,20120702,2012,702,7,2,3,7/2/12,13
CDAIR,20120702,2012,702,7,2,4,7/2/12,12
CDAIR,20120702,2012,702,7,2,5,7/2/12,3
CDAIR,20120704,2012,704,7,4,5,7/4/12,0
CDAIR,20120704,2012,704,7,4,6,7/4/12,0
CDAIR,20120705,2012,705,7,5,4,7/5/12,0
CDAIR,20120705,2012,705,7,5,5,7/5/12,0
CDAIR,20120709,2012,709,7,9,3,7/9/12,9
CDAIR,20120709,2012,709,7,9,4,7/9/12,0
CDAIR,20120710,2012,710,7,10,6,7/10/12,0
CDAIR,20120710,2012,710,7,10,7,7/10/12,0
CDAIR,20120710,2012,710,7,10,5,7/10/12,4
CDAIR,20120710,2012,710,7,10,6,7/10/12,9
CDAIR,20120710,2012,710,7,10,7,7/10/12,2
CDAIR,20120710,2012,710,7,10,8,7/10/12,0
CDAIR,20120710,2012,710,7,10,9,7/10/12,0
CDAIR,20120710,2012,710,7,10,10,7/10/12,0
CDAIR,20120710,2012,710,7,10,11,7/10/12,0
CDAIR,20120711,2012,711,7,11,12,7/11/12,3
CDAIR,20120711,2012,711,7,11,1,7/11/12,69
CDAIR,20120711,2012,711,7,11,2,7/11/12,8
CDAIR,20120711,2012,711,7,11,3,7/11/12,4
CDAIR,20120711,2012,711,7,11,4,7/11/12,1
CDAIR,20120711,2012,711,7,11,5,7/11/12,0
CDAIR,20120711,2012,711,7,11,6,7/11/12,1
CDAIR,20120711,2012,711,7,11,7,7/11/12,0
CDAIR,20120711,2012,711,7,11,8,7/11/12,0
CDAIR,20120711,2012,711,7,11,9,7/11/12,0
CDAIR,20120712,2012,712,7,12,2,7/12/12,0
CDAIR,20120712,2012,712,7,12,3,7/12/12,0
CDAIR,20120712,2012,712,7,12,4,7/12/12,0
CDAIR,20120712,2012,712,7,12,5,7/12/12,0
CDAIR,20120712,2012,712,7,12,11,7/12/12,0
CDAIR,20120713,2012,713,7,13,1,7/13/12,0
CDAIR,20120713,2012,713,7,13,2,7/13/12,0
CDAIR,20120713,2012,713,7,13,2,7/13/12,0
CDAIR,20120713,2012,713,7,13,3,7/13/12,0
CDAIR,20120713,2012,713,7,13,4,7/13/12,0
CDAIR,20120713,2012,713,7,13,5,7/13/12,10
CDAIR,20120713,2012,713,7,13,6,7/13/12,0
CDAIR,20120713,2012,713,7,13,9,7/13/12,0
CDAIR,20120714,2012,714,7,14,5,7/14/12,0
CDAIR,20120714,2012,714,7,14,6,7/14/12,1
CDAIR,20120714,2012,714,7,14,6,7/14/12,15
CDAIR,20120714,2012,714,7,14,8,7/14/12,73
CDAIR,20120714,2012,714,7,14,9,7/14/12,15
CDAIR,20120715,2012,715,7,15,6,7/15/12,4
CDAIR,20120716,2012,716,7,16,4,7/16/12,0
CDAIR,20120716,2012,716,7,16,5,7/16/12,91
CDAIR,20120716,2012,716,7,16,6,7/16/12,0
CDAIR,20120717,2012,717,7,17,7,7/17/12,0
CDAIR,20120717,2012,717,7,17,9,7/17/12,0
CDAIR,20120720,2012,720,7,20,4,7/20/12,26
CDAIR,20120720,2012,720,7,20,5,7/20/12,12
CDAIR,20120720,2012,720,7,20,6,7/20/12,2
CDAIR,20120720,2012,720,7,20,7,7/20/12,0
CDAIR,20120720,2012,720,7,20,8,7/20/12,1
CDAIR,20120723,2012,723,7,23,5,7/23/12,3
CDAIR,20120725,2012,725,7,25,6,7/25/12,1
CDAIR,20120725,2012,725,7,25,7,7/25/12,1
CDAIR,20120725,2012,725,7,25,8,7/25/12,1
CDAIR,20120725,2012,725,7,25,9,7/25/12,2
CDAIR,20120725,2012,725,7,25,10,7/25/12,0
CDAIR,20120727,2012,727,7,27,7,7/27/12,0
CDAIR,20120727,2012,727,7,27,8,7/27/12,0
CDAIR,20120731,2012,731,7,31,2,7/31/12,0
CDAIR,20120731,2012,731,7,31,3,7/31/12,1
CDAIR,20120731,2012,731,7,31,4,7/31/12,1
